award_uid,announcement_id,announced_date,service_branch,contractor_raw,contractor_city,contractor_state,amount_usd,action_type,contract_number,base_contract_number,modification_number,cumulative_face_value_usd,pricing_type,is_idiq,is_multi_award,work_description,place_of_performance,completion_date,contracting_activity,bids_solicited,bids_received,small_business,extraction_confidence,extraction_notes,extracted_at,extractor_model,llm_cache_key,skills_version,contract_uid,is_creating_event,duplicate_of
b7bcdf70dfcfa83b,4556787,2026-07-27,NAVY,Miltrain JV LLC,North Las Vegas,Nevada,70000000,modification,N6134021D0008,N6134021D0008,P00009,160000000,"firm-fixed-price, indefinite-delivery/indefinite-quantity",true,false,Curriculum revision and maintenance services for Navy and non-Navy training programs at Navy and Marine Corps sites worldwide.,"Work at Navy installations in Whidbey Island, Washington; Norfolk, Virginia; Lemoore, California; Oceana, Virginia; North Island, California; Mayport, Florida; Jacksonville, Florida; Air Force Base Tinder, Oklahoma; Marine Corps Air Stations New River, Jacksonville, Cherry Point, North Carolina; Miramar, California; Beaufort, South Carolina; and Camp Pendleton, California",April 2028,"Naval Air Warfare Center Training Systems Division, Orlando, Florida",,,false,0.85,"This is a modification increasing the contract ceiling from $90M to $160M (aggregate modification ceiling $70M, shared among three awardees). This contractor has modification number P00009 while the other two have P00008.",2026-09-02 18:10:44,claude-haiku-4-5,7653ad685488f41bbb815c41996f19017e6317bc582abb5f4fb040ac7a793493,1f32b0159df4,284cc6f551667ccd,true,
912edc3e778c120a,4556787,2026-07-27,NAVY,"RTX Corp., Pratt and Whitney Military Engines",East Hartford,Connecticut,53755700,new_award,N0001926F0008,N0001922G0001,,,"fixed-price incentive (firm-target), cost-plus-fixed-fee",false,false,"Task order for non-recurring engineering services for the F135 engine program, supporting operational issue corrections, engine maturation, component life limits evaluation, operational readiness, and maintenance/lifecycle cost reduction.","East Hartford, Connecticut (74%); Middletown, Connecticut (7%); West Palm Beach, Florida (7%); Indianapolis, Indiana (6%); Windsor Locks, Connecticut (3%); Aguadilla, Puerto Rico (2%); North Berwick, Maine (1%)",December 2028,"Naval Air Systems Command, Patuxent River, Maryland",,,false,0.78,"This is a task order (N0001926F0008) against a previously issued basic ordering agreement (N0001922G0001). Per R-006, recorded as new_award with base_contract_number set to the BOA. Obligation amounts ($14M Navy RDT&E, $22.3M F-35 Partners) are not action_usd.",2026-09-02 18:10:44,claude-haiku-4-5,7653ad685488f41bbb815c41996f19017e6317bc582abb5f4fb040ac7a793493,1f32b0159df4,0b0b1d2de927ec57,true,
f3ddb3423382a8c4,4556787,2026-07-27,NAVY,Gentex Corp.,Simpson,Pennsylvania,49900401,modification,,,P00003,,"firm-fixed-price, indefinite-delivery/indefinite-quantity",true,false,"Program management, engineering, and logistics support for full-rate production of the Next-Generation Fixed Wing Helmet system (NGFWH) to modernize fixed-wing aircrew helmet capabilities.","Carbondale, Pennsylvania (73%); Manchester, New Hampshire (21%); Rancho Cucamonga, California (6%)",December 2030,"Naval Air Systems Command, Patuxent River, Maryland",,,false,0.65,No contract number is provided for this modification; the entry does not name a base contract number. Cannot reliably establish the contract number or base_contract_number without more information.,2026-09-02 18:10:44,claude-haiku-4-5,7653ad685488f41bbb815c41996f19017e6317bc582abb5f4fb040ac7a793493,1f32b0159df4,,false,
42d9d6894e40fc4c,4556787,2026-07-27,NAVY,Attalon Inc.,Murrieta,California,17100450,modification,N0001425C1506,N0001425C1506,P00001,,,false,false,"Development of pulsed fiber lasers for remote sensing and illumination, and development of a 400 kW directed-energy subsystem by integrating a 50 kW laser with beam-control assembly (SONGBOW effort).","Murrieta, California",January 2028,"Office of Naval Research, Arlington, Virginia",,,false,0.9,,2026-09-02 18:10:44,claude-haiku-4-5,7653ad685488f41bbb815c41996f19017e6317bc582abb5f4fb040ac7a793493,1f32b0159df4,3e15c0055f742bf3,true,
f97f84d53958e574,4556787,2026-07-27,ARMY,Conti Federal Services LLC,Orlando,Florida,49887334,new_award,W9128F-26-C-A046,,,,firm-fixed-price,false,false,Design-bid-build construction of environmental protection shelters.,"Ellsworth, South Dakota","Nov. 6, 2028","U.S. Army Corps of Engineers, Omaha, Nebraska",,4,false,0.9,,2026-09-02 18:10:44,claude-haiku-4-5,7653ad685488f41bbb815c41996f19017e6317bc582abb5f4fb040ac7a793493,1f32b0159df4,b6867f74f934b40e,true,
6611b0251b1ab66b,4556787,2026-07-27,ARMY,Conti Federal Services LLC,Orlando,Florida,37694967,new_award,W9128F-26-C-A045,,,39957333,firm-fixed-price,false,false,Design-bid-build construction of an alert facility.,"Ellsworth, South Dakota","Nov. 6, 2028","U.S. Army Corps of Engineers, Omaha, Nebraska",,3,false,0.9,,2026-09-02 18:10:44,claude-haiku-4-5,7653ad685488f41bbb815c41996f19017e6317bc582abb5f4fb040ac7a793493,1f32b0159df4,4aa8aff4be122059,true,
8fdb1d8b83bbe46d,4556787,2026-07-27,ARMY,General Dynamics-OTS Inc.,Lincoln,Nebraska,33911620,new_award,W519TC-26-D-A026,,,,firm-fixed-price,true,false,Low collateral bomb cases.,Work locations and funding will be determined with each order,"July 26, 2029","Army Contracting Command, Rock Island Arsenal, Illinois",1,1,false,0.92,,2026-09-02 18:10:44,claude-haiku-4-5,7653ad685488f41bbb815c41996f19017e6317bc582abb5f4fb040ac7a793493,1f32b0159df4,f737164b4d65ff6e,true,
fcbc5b51f6f66c1d,4556787,2026-07-27,ARMY,Miller Electric Co. Inc.,Reno,Nevada,15000000,new_award,W911SA-26-D-A022,,,,firm-fixed-price,true,false,Construction services.,Work locations and funding will be determined with each order,"July 31, 2031","Army 419th Contracting Support Brigade, Fort McCoy, Wisconsin",,3,false,0.88,"Described as an 'undefinitized contract action,' which is treated as a new award. The entry indicates work locations and funding will be determined with each order, consistent with an IDIQ.",2026-09-02 18:10:44,claude-haiku-4-5,7653ad685488f41bbb815c41996f19017e6317bc582abb5f4fb040ac7a793493,1f32b0159df4,77fffcc073781216,false,c7d19742b1ccc304
dff5901f74472457,4556787,2026-07-27,ARMY,"Altech Inc.,*",Texarkana,Texas,13000000,new_award,W911RQ-26-C-A015,,,,firm-fixed-price,false,false,Modernization of buildings.,"Texarkana, Texas","July 29, 2027","Army Contracting Command, Red River, Texas",,3,true,0.95,,2026-09-02 18:10:44,claude-haiku-4-5,7653ad685488f41bbb815c41996f19017e6317bc582abb5f4fb040ac7a793493,1f32b0159df4,6ea4724dbc7b1e08,false,b82e4d42fdd04963
28835c67b8f4a030,4556787,2026-07-27,ARMY,Aevex Aerospace LLC,Solana Beach,California,10339776,new_award,W58RGZ-26-G-0046,,,,firm-fixed-price,true,false,Hardware and related items for unmanned aerial systems (UAS).,Work locations and funding will be determined with each order,"Sept. 30, 2027","Army Contracting Command, Redstone Arsenal, Alabama",1,1,false,0.9,,2026-09-02 18:10:44,claude-haiku-4-5,7653ad685488f41bbb815c41996f19017e6317bc582abb5f4fb040ac7a793493,1f32b0159df4,bbdf340d7e985516,true,
4b90d94c00e3feda,4556787,2026-07-27,AIR FORCE,Carahsoft,Reston,Virginia,12000000,new_award,FA8204-26-C-B004,,,,firm-fixed-price,false,false,"Software services for the Intercontinental Ballistic Missile (ICBM) enterprise, identifying gaps and risk assessments in the ICBM industrial base and supply chains.","Hill Air Force Base, Utah",July 2029,"Air Force Nuclear Weapons Center, Hill AFB, Utah",,4,false,0.92,"The entry states 'maximum $12,000,000' and indicates this was a competitive acquisition. The obligation amount of $731,250 is not action_usd per R-008.",2026-09-02 18:10:44,claude-haiku-4-5,7653ad685488f41bbb815c41996f19017e6317bc582abb5f4fb040ac7a793493,1f32b0159df4,691071a054a84877,true,
8c0269c64c099e17,4555477,2026-07-24,AIR FORCE,General Dynamics Mission Systems Inc.,Scottsdale,Arizona,400400000,new_award,FA2401-26-C-0003,,,,"cost-plus-award-fee, cost-plus-fixed-fee, cost-no-fee",false,false,"Software development, test and integration, and operations and maintenance of the ground segment mission and service applications for the Proliferated Warfighter Space Architecture Tranche Three.","Scottsdale, Arizona; Seattle, Washington; Grand Forks, North Dakota; Redstone Arsenal, Alabama; and Chantilly, Virginia","Sept. 30, 2030","Space Development Agency, Washington, D.C.",,,false,0.92,"Letter contract, not-to-exceed value of $400,400,000. Fiscal 2026 RDT&E funds of $60,665,380 obligated at time of award.",2026-09-02 18:10:44,claude-haiku-4-5,8b3d66e34a8841339d0465f0a9ddb3ee1a40194f57f16c4fe7efd4f72ae693dc,1f32b0159df4,cd4a7bff8fc87806,true,
61eda81e1bb0f8f3,4555477,2026-07-24,AIR FORCE,"Modern Technology Solutions Inc. (MTSI),*",Alexandria,Virginia,371332385,new_award,FA254826CB006,,,,time-and-materials,false,false,System engineering and technical assistance support services for the entire acquisition lifecycle framework for the Space Rapid Capabilities Office.,"Albuquerque, New Mexico","Aug. 23, 2031","Space Rapid Capabilities Office, Kirtland Air Force Base, New Mexico",,,true,0.92,"Sole source award under Section 872 NDAA FY2024 Pilot Program for Wholly Employee-Owned Businesses. Fiscal 2026 RDT&E funds of $24,330,453 obligated at time of award.",2026-09-02 18:10:44,claude-haiku-4-5,8b3d66e34a8841339d0465f0a9ddb3ee1a40194f57f16c4fe7efd4f72ae693dc,1f32b0159df4,b8439356efac9ea7,true,
28cc04b4c04be772,4555477,2026-07-24,AIR FORCE,The John Hopkins University Applied Physics Laboratory LLC,Laurel,Maryland,62500000,modification,FA8656-20-D-0005,FA8656-20-D-0005,P00010,312500000,,true,false,"Air warfare systems advanced development, test and evaluation.","Laurel, Maryland","July 31, 2030","Air Force Life Cycle Management Center Agile Weapons, Eglin Air Force Base, Florida",,,false,0.95,"Indefinite-delivery/indefinite-quantity modification. Cumulative face value increased from $250,000,000 to $312,500,000. No funds obligated at time of award.",2026-09-02 18:10:44,claude-haiku-4-5,8b3d66e34a8841339d0465f0a9ddb3ee1a40194f57f16c4fe7efd4f72ae693dc,1f32b0159df4,8487965bb9caf3f4,true,
989ebe1f08993a3b,4555477,2026-07-24,DEFENSE LOGISTICS AGENCY,Rockwell Collins ESA Vision Systems LLC,Fort Worth,Texas,332623964,new_award,SPRWA1-26-D-0001,,,,fixed-price with prospective redetermination,true,false,"Joint Helmet Mounted Cueing System consumable and depot-level reparable spares and repairs in support of F-15, F-16, and F-18 aircraft.","Texas, Oregon, and Israel","July 23, 2032","Defense Logistics Agency Weapon Support, Warner Robins, Georgia",,,false,0.92,"Sole-source requirements contract under 10 U.S.C. 3204(c)(2) per FAR 6.302-1. Six-year base with one six-month option. Serving Air Force, Navy, and FMS customers.",2026-09-02 18:10:44,claude-haiku-4-5,8b3d66e34a8841339d0465f0a9ddb3ee1a40194f57f16c4fe7efd4f72ae693dc,1f32b0159df4,cbfb9169f9754a67,true,
2415127250253276,4555477,2026-07-24,NAVY,"Design West Technologies Inc.,*",Tustin,California,33844993,option_exercise,N6339422C0008,N6339422C0008,,,firm-fixed-price,false,false,"Manufacture, assembly, test, and delivery of a Vertical Launching System Motor Control Panel, a Status Panel, and associated kits.","Tustin, California",July 2029,"Naval Surface Warfare Center Port Hueneme Division, Port Hueneme, California",,,true,0.9,"Modification to exercise options. Fiscal 2026 shipbuilding funds ($29,167,390, 86%) and FMS Netherlands funds ($4,677,603, 14%) obligated. Awarded July 22, 2026.",2026-09-02 18:10:44,claude-haiku-4-5,8b3d66e34a8841339d0465f0a9ddb3ee1a40194f57f16c4fe7efd4f72ae693dc,1f32b0159df4,7bf4b5d354fcdbcf,true,
a409b9269e40830a,4555477,2026-07-24,NAVY,Bell Textron Inc.,Fort Worth,Texas,33642332,new_award,,,,,"fixed-price incentive (firm-target), firm-fixed-price, cost-plus-fixed-fee",false,false,H-1 Structural and Power Improvements for Next-Generation Effects Phase III kits and associated hardware for the Marine Corps AH-1Z Viper and UH-1Y Venom helicopter fleet.,"Fort Worth, Texas (56.7%); Amarillo, Texas (7.7%); Tempe, Arizona (4.5%); Stilwell, Oklahoma (4.3%); Anaheim, California (3.1%); Crestview, Florida (2.6%); Grand Rapids, Michigan (2.6%); Chicago, Illinois (1.9%); Mansfield, Texas (1.6%); Phoenix, Arizona (1.2%); Dayton, Ohio (1.2%); various locations within the continental U.S. (0.9%); and various locations outside the continental U.S. (11.7%)",July 2028,"Naval Air Systems Command, Patuxent River, Maryland",,,false,0.85,"Non-competitive award. Fiscal 2026 aircraft procurement funds ($13,650,683) and fiscal 2025 aircraft procurement funds ($19,991,649) obligated. No contract number provided in announcement.",2026-09-02 18:10:44,claude-haiku-4-5,8b3d66e34a8841339d0465f0a9ddb3ee1a40194f57f16c4fe7efd4f72ae693dc,1f32b0159df4,,false,
57254a44e3e063f1,4555477,2026-07-24,NAVY,Lockheed Martin Corp.,Titusville,Florida,15862050,new_award,N0003026C0100,,,,"fixed-price-incentive-fee, un-priced",false,false,"Long lead material and labor, planning, and scheduling necessary to support the fiscal 2027 TRIDENT II (D5) Missile production schedule.","Magna, Utah (29%); Camden, Arkansas (29%); Titusville, Florida (14%); Elkton, Maryland (7%); Miamisburg, Ohio (6%); Joplin, Missouri (6%); Biddeford, Maine (3%); Inglewood, California (3%); and various other locations (less than 1% each totaling 3%)","Sept. 30, 2031","Strategic Systems Programs, Washington, D.C.",,,false,0.9,"Letter contract. Sole source under 10 U.S.C. 3204(a)(1), previously synopsized on SAM.gov. Fiscal 2026 weapons procurement funds obligated.",2026-09-02 18:10:44,claude-haiku-4-5,8b3d66e34a8841339d0465f0a9ddb3ee1a40194f57f16c4fe7efd4f72ae693dc,1f32b0159df4,19b75808e9db67d0,true,
850509e892771023,4555477,2026-07-24,ARMY,"Affinis Freese and Nichols JV,*",Overland Park,Kansas,12500000,multi_award_pool,W9128F-26-D-A033,,,,firm-fixed-price,false,true,Geotechnical architect and engineering services.,Work locations and funding will be determined with each order,"July 31, 2031","U.S. Army Corps of Engineers, Omaha, Nebraska",,6,true,0.95,"Multi-award pool with three contractors competing for orders under shared $12,500,000 ceiling.",2026-09-02 18:10:44,claude-haiku-4-5,8b3d66e34a8841339d0465f0a9ddb3ee1a40194f57f16c4fe7efd4f72ae693dc,1f32b0159df4,2d354246616718c5,true,
9f3b5a100f6473cd,4555477,2026-07-24,ARMY,"Athena Engineering & Environmental LLC,*",Goodlettsville,Tennessee,12500000,multi_award_pool,W9128F-26-D-A034,,,,firm-fixed-price,false,true,Geotechnical architect and engineering services.,Work locations and funding will be determined with each order,"July 31, 2031","U.S. Army Corps of Engineers, Omaha, Nebraska",,6,true,0.95,"Multi-award pool with three contractors competing for orders under shared $12,500,000 ceiling.",2026-09-02 18:10:44,claude-haiku-4-5,8b3d66e34a8841339d0465f0a9ddb3ee1a40194f57f16c4fe7efd4f72ae693dc,1f32b0159df4,04ad335e19ff4bc4,true,
f9d7ac34e53e6d06,4555477,2026-07-24,ARMY,"RJH Consultants Inc.,*",Englewood,Colorado,12500000,multi_award_pool,W9128F-26-D-A035,,,,firm-fixed-price,false,true,Geotechnical architect and engineering services.,Work locations and funding will be determined with each order,"July 31, 2031","U.S. Army Corps of Engineers, Omaha, Nebraska",,6,true,0.95,"Multi-award pool with three contractors competing for orders under shared $12,500,000 ceiling.",2026-09-02 18:10:44,claude-haiku-4-5,8b3d66e34a8841339d0465f0a9ddb3ee1a40194f57f16c4fe7efd4f72ae693dc,1f32b0159df4,156b8d1d0c3f3e60,true,
dab039882417b5cd,4554053,2026-07-23,NAVY,"Oracle America, Inc.",Austin,Texas,3311000000,new_award,N66001-26-D-0020,,,,"firm-fixed-price, indefinite-delivery/indefinite-quantity",true,false,"Software licenses, maintenance, support, and consulting services for Department of War Enterprise Software Initiative across the DOW, intelligence community, and Coast Guard.",Work locations and funding will be determined with each order,Five-year ordering period,"Naval Information Warfare Center Pacific, San Diego, California",,,false,0.92,"Non-competitive direct award under 10 U.S. Code 3204(a)(7). Unexercised option would increase cumulative value to $6,990,000,000. No funds obligated at award; obligations will vary per task order.",2026-09-02 18:10:44,claude-haiku-4-5,5ff79c7fccd8cf5f6204b99e4d56619e6ff1a45e3710893d70921435acebcb7d,1f32b0159df4,213f17447bab80de,true,
1d53fb9fd756d5c0,4554053,2026-07-23,NAVY,Metrea Strategic Mobility Inc.,Temecula,California,938853731,option_exercise,N0042121D0033,N0042121D0033,P00025,,"firm-fixed-price, cost-reimbursable, indefinite-delivery/indefinite-quantity",true,true,"Contractor-owned and operated air-to-air refueling services for pilot initial qualifications, recurring pilot refresher readiness training, and supporting fleet exercises.",Various Marine Corps training ranges (32%); various west coast fleet area control and surveillance facility (FACSFAC) training ranges (27%); various east coast FACSFAC training ranges (27%); and various locations outside the continental U.S. (14%),July 2031,"Naval Air Warfare Center Aircraft Division, Patuxent River, Maryland",,,false,0.88,"Multi-award contract with Omega Aerial Refueling Services Inc. as co-awardee. Estimated aggregate ceiling $938,853,731 shared between both companies. This is an option exercise modification.",2026-09-02 18:10:44,claude-haiku-4-5,5ff79c7fccd8cf5f6204b99e4d56619e6ff1a45e3710893d70921435acebcb7d,1f32b0159df4,d2d00ac444fc049c,true,
fcb1de9b2375a43a,4554053,2026-07-23,NAVY,Omega Aerial Refueling Services Inc.,Alexandria,Virginia,938853731,option_exercise,N0042121D0034,N0042121D0034,P00024,,"firm-fixed-price, cost-reimbursable, indefinite-delivery/indefinite-quantity",true,true,"Contractor-owned and operated air-to-air refueling services for pilot initial qualifications, recurring pilot refresher readiness training, and supporting fleet exercises.",Various Marine Corps training ranges (32%); various west coast fleet area control and surveillance facility (FACSFAC) training ranges (27%); various east coast FACSFAC training ranges (27%); and various locations outside the continental U.S. (14%),July 2031,"Naval Air Warfare Center Aircraft Division, Patuxent River, Maryland",,,false,0.88,"Multi-award contract with Metrea Strategic Mobility Inc. as co-awardee. Estimated aggregate ceiling $938,853,731 shared between both companies. This is an option exercise modification.",2026-09-02 18:10:44,claude-haiku-4-5,5ff79c7fccd8cf5f6204b99e4d56619e6ff1a45e3710893d70921435acebcb7d,1f32b0159df4,e273b6254414f8bc,true,
afeea234142781cd,4554053,2026-07-23,NAVY,General Dynamics Electric Boat Corp.,Groton,Connecticut,127050000,modification,N00024-24-C-2124,N00024-24-C-2124,,,,false,false,Procurement of Long Lead Time Material for Internal Communications System for Virginia class submarines.,"Camden, New Jersey",July 2034,"Supervisor of Shipbuilding Conversion and Repair, Groton, Connecticut",,,false,0.75,"Described as undefinitized contract action. $63,525,000 obligated at award; total action value $127,050,000.",2026-09-02 18:10:44,claude-haiku-4-5,5ff79c7fccd8cf5f6204b99e4d56619e6ff1a45e3710893d70921435acebcb7d,1f32b0159df4,b8d60fae7d9d80d4,false,
d9601dd19743f0d7,4554053,2026-07-23,NAVY,Lockheed Martin Corp.,Syracuse,New York,44640840,new_award,N00024-26-F-6261,N00024-25-D-6211,,,cost-plus-incentive-fee,true,false,Technical insertion-26 production material for submarine electronic warfare systems on new construction and in-service submarines.,"Syracuse, New York (97%); La Mesa, Mexico (2%); and Orlando, Florida (1%)",July 2029,"Naval Sea Systems Command, Washington, D.C.",,,false,0.82,"Task order delivery under existing IDIQ contract N00024-25-D-6211. Not-to-exceed value $44,640,840. Multiple fiscal year fund obligations stated totaling $22,320,420 obligated at award.",2026-09-02 18:10:44,claude-haiku-4-5,5ff79c7fccd8cf5f6204b99e4d56619e6ff1a45e3710893d70921435acebcb7d,1f32b0159df4,dcae58ada4a4aa5d,true,
3fde3f4b6391604c,4554053,2026-07-23,NAVY,"RTX Corp., Pratt and Whitney Military Engines",East Hartford,Connecticut,42096941,modification,N0001926C0112,N0001926C0112,P00006,,"cost-plus-fixed-fee, cost-plus-incentive-fee, cost, fixed-price incentive (firm-target)",false,false,"Global unit and depot-level sustainment, replenishment spare parts, engineering support, software sustainment, configuration management, and depot maintenance and repair for F135 propulsion systems supporting F-35 Lightning II aircraft.","East Hartford, Connecticut (40%); Oklahoma City, Oklahoma (21%); Indianapolis, Indiana (12%); West Palm Beach, Florida (6%); Windsor Locks, Connecticut (6%); Brekstad, Norway (4%); Leeuwarden, Netherlands (3%); Iwakuni, Japan (3%); Williamtown, Australia (2%); Cameri, Italy (1%); Marham, United Kingdom (1%); and Fort Worth, Texas (1%)",November 2026,"Naval Air Systems Command, Patuxent River, Maryland",,,false,0.88,"Definitizes previously awarded FY2026 annual sustainment undefinitized contract action. Multiple fund sources obligated totaling $42,096,941.",2026-09-02 18:10:44,claude-haiku-4-5,5ff79c7fccd8cf5f6204b99e4d56619e6ff1a45e3710893d70921435acebcb7d,1f32b0159df4,ef5d66de161b901d,true,
4eb45f9e36bd49b1,4554053,2026-07-23,NAVY,Lockheed Martin Corp.,Fort Worth,Texas,23082803,new_award,N0001926F2197,N0001924G0010,,,cost-plus-fixed-fee,false,false,"Engineering and technical services, depot activation support, and material lay-in to establish and activate F-35 national air vehicle depots for Foreign Military Sales customers.","Fort Worth, Texas (68%); Cheongju, Korea (17%); Emmen, Switzerland (6%); Halli, Finland (6%); Seoul, Korea (2%), and Helsinki, Finland (1%)",December 2028,"Naval Air Systems Command, Patuxent River, Maryland",,,false,0.85,"Order against previously issued basic ordering agreement N0001924G0010. Total contract value $23,082,803 in FMS customer funds obligated at award. Not competed.",2026-09-02 18:10:44,claude-haiku-4-5,5ff79c7fccd8cf5f6204b99e4d56619e6ff1a45e3710893d70921435acebcb7d,1f32b0159df4,974704430917539c,false,
efdf4d2cc8cb1431,4554053,2026-07-23,NAVY,Vectrus Systems LLC,Colorado Springs,Colorado,10055309,option_exercise,N62470-20-D-0004,N62470-20-D-0004,,70597060,"firm-fixed-price, indefinite-delivery/indefinite-quantity",true,false,Base operating support services at Naval Support Facility Deveselu.,"Deveselu, Romania",July 2027,"Naval Facilities Engineering Systems Command, Europe, Africa, Central, Naples, Italy",,,false,0.88,"Exercise of Option Six modification. Cumulative value $70,597,060 (note: appears to have typo in original text as $70,597,06). No funds obligated at award; FY2026 operations and maintenance (Navy) funds obligated per task order.",2026-09-02 18:10:44,claude-haiku-4-5,5ff79c7fccd8cf5f6204b99e4d56619e6ff1a45e3710893d70921435acebcb7d,1f32b0159df4,f603146ca98af911,true,
60f8cac6b4474f23,4554053,2026-07-23,AIR FORCE,Segers Aero Corp.,Fairhope,Alabama,343201556,multi_award_pool,FA8121-26-D-B001,,,,firm-fixed-price,true,true,Repair and overhaul of non-commercial aircraft parts for T56 engines used on C-130 aircraft.,"Fairhope, Alabama; San Antonio, Texas; Opa-locka, Florida; and Winnipeg, Canada","July 22, 2036","Air Force Sustainment Center, Tinker Air Force Base, Oklahoma",,3,false,0.92,"Multi-award IDIQ pool. Maximum shared ceiling $343,201,556 divided among three awardees. Three offers received.",2026-09-02 18:10:44,claude-haiku-4-5,5ff79c7fccd8cf5f6204b99e4d56619e6ff1a45e3710893d70921435acebcb7d,1f32b0159df4,7e2d1bac204c72be,true,
f868adddeb62bec4,4554053,2026-07-23,AIR FORCE,Standard Aero (San Antonio) Inc.,San Antonio,Texas,343201556,multi_award_pool,FA8121-26-D-B002,,,,firm-fixed-price,true,true,Repair and overhaul of non-commercial aircraft parts for T56 engines used on C-130 aircraft.,"Fairhope, Alabama; San Antonio, Texas; Opa-locka, Florida; and Winnipeg, Canada","July 22, 2036","Air Force Sustainment Center, Tinker Air Force Base, Oklahoma",,3,false,0.92,"Multi-award IDIQ pool. Maximum shared ceiling $343,201,556 divided among three awardees. Three offers received.",2026-09-02 18:10:44,claude-haiku-4-5,5ff79c7fccd8cf5f6204b99e4d56619e6ff1a45e3710893d70921435acebcb7d,1f32b0159df4,04397f9a8803a31d,true,
ace05385f36d4aea,4554053,2026-07-23,AIR FORCE,Turbopower LLC,Opa-locka,Florida,343201556,multi_award_pool,FA8121-26-D-B003,,,,firm-fixed-price,true,true,Repair and overhaul of non-commercial aircraft parts for T56 engines used on C-130 aircraft.,"Fairhope, Alabama; San Antonio, Texas; Opa-locka, Florida; and Winnipeg, Canada","July 22, 2036","Air Force Sustainment Center, Tinker Air Force Base, Oklahoma",,3,false,0.92,"Multi-award IDIQ pool. Maximum shared ceiling $343,201,556 divided among three awardees. Three offers received.",2026-09-02 18:10:44,claude-haiku-4-5,5ff79c7fccd8cf5f6204b99e4d56619e6ff1a45e3710893d70921435acebcb7d,1f32b0159df4,0781f47a7acb4364,true,
cccbbac96515a367,4554053,2026-07-23,AIR FORCE,PCX Inc.,Huntington Beach,California,14000000,new_award,FA8132-26-D-0001,,,,,true,false,Plasma spray guns and miscellaneous plasma spray system components.,"Tinker Air Force Base, Oklahoma","July 21, 2031","Air Force Sustainment Center, Maintenance Contracting Branch, Tinker AFB, Oklahoma",,7,false,0.9,"Maximum ceiling indefinite-delivery/indefinite-quantity contract. Awarded July 22, 2026 (one day after announcement date). Competitive acquisition with seven offers received.",2026-09-02 18:10:44,claude-haiku-4-5,5ff79c7fccd8cf5f6204b99e4d56619e6ff1a45e3710893d70921435acebcb7d,1f32b0159df4,c00811b90ea0dfcd,true,
9bd8e4b614b77f61,4554053,2026-07-23,ARMY,CAE USA Inc.,Tampa,Florida,257886133,new_award,W15P7T-26-C-A003,,,,"firm-fixed-price, cost-no-fee, and time-and-materials",false,false,Bombardier Global 6500 pilot training.,"Tampa, Florida","March 13, 2032","Army Contracting Command, Aberdeen Proving Ground, Maryland",1,1,false,0.95,,2026-09-02 18:10:44,claude-haiku-4-5,5ff79c7fccd8cf5f6204b99e4d56619e6ff1a45e3710893d70921435acebcb7d,1f32b0159df4,0cc8d29d1baec059,true,
85efeaeb9f208ca6,4554053,2026-07-23,ARMY,Siemens Government Technologies,Arlington,Virginia,79988134,new_award,W911RQ-26-C-A016,,,,firm-fixed-price,false,false,"Secure, government-controlled, and highly flexible advanced manufacturing capability, including initial production capability for electric motor stator assemblies for unmanned aircraft systems.","Anniston, Alabama","Aug. 9, 2027","Army Contracting Command, Detroit Arsenal, Michigan",,11,false,0.95,,2026-09-02 18:10:44,claude-haiku-4-5,5ff79c7fccd8cf5f6204b99e4d56619e6ff1a45e3710893d70921435acebcb7d,1f32b0159df4,9e7c60db6e16298a,true,
356c6e89d80e7146,4554053,2026-07-23,ARMY,Civil-Military Innovation Institute,Morgantown,West Virginia,49716476,new_award,W911QX-26-C-A017,,,,firm-fixed-price,false,false,"Research and development to create a scalable, soldier-inspired approach to distributed rapid manufacturing.","Morgantown, West Virginia","July 22, 2031","Army Contracting Command, Aberdeen Proving Ground, Maryland",,999,false,0.95,,2026-09-02 18:10:44,claude-haiku-4-5,5ff79c7fccd8cf5f6204b99e4d56619e6ff1a45e3710893d70921435acebcb7d,1f32b0159df4,8b27ae15d8bf1fa3,true,
0b6d762d042b1def,4554053,2026-07-23,ARMY,"Hardwire LLC,*",Pocomoke City,Maryland,35000000,new_award,W91CRB-26-D-A017,,,,firm-fixed-price,true,false,Small arms protective inserts.,Work locations and funding will be determined with each order,"July 22, 2031","Army Contracting Command, Aberdeen Proving Ground, Maryland",,2,true,0.95,,2026-09-02 18:10:44,claude-haiku-4-5,5ff79c7fccd8cf5f6204b99e4d56619e6ff1a45e3710893d70921435acebcb7d,1f32b0159df4,1731d4e240ef55eb,true,
fed3ee29c67bd919,4554053,2026-07-23,OTHER,World Wide Technology,St. Louis,Missouri,65443610,new_award,,N66001-24-A-0048,,,firm-fixed-price,false,false,"Riverbed hardware, software, maintenance, and professional services in support of U.S. Special Operations Command.",Work locations to be determined,12 months base plus four 12-month option periods,"USSOCOM, MacDill Air Force Base, Florida",,,false,0.8,"U.S. SPECIAL OPERATIONS COMMAND header does not match enum, mapped to OTHER. Order under blanket purchase agreement N66001-24-A-0048. Total contract value $65,443,610 with $15,645,102 obligated at award. No specific contract number assigned to this order in the text.",2026-09-02 18:10:44,claude-haiku-4-5,5ff79c7fccd8cf5f6204b99e4d56619e6ff1a45e3710893d70921435acebcb7d,1f32b0159df4,41506ed49901e484,true,
