contract_uid,contract_number,contractor_raw,ticker,service_branch,work_description,contracting_activity,first_event_date,last_event_date,n_events,n_modifications,initial_value_usd,total_actioned_usd,ceiling_usd,history_complete,built_at
377be407d6873d2a,FA255326DB008,Pacific Crest Alliance,,AIR FORCE,"Support to space and ground-based engineering activities to enhance test, evaluation, and training operations for the National Space Test and Training Complex Innovative Technology and Engineering - Space Test and Range Capability Development.","The Space Systems Command, Operational Test and Training Infrastructure, Colorado Springs, Colorado",2026-07-30,2026-07-30,1,0,981000000,981000000,,true,2026-09-02 18:11:08
52757f2fd939f976,W519TC-25-F-0015,"Paligen Aerospace & Defense LLC,*",,ARMY,"Design, construction and commissioning of a trinitrotoluene production facility.","Army Contracting Command, Rock Island, Illinois",2026-08-31,2026-08-31,1,1,,30840628,435000000,false,2026-09-02 18:11:08
e84f2a1e0b6c0031,SPE1C1-26-D-0033,"Pentaq Manufacturing Corp.,***",,DEFENSE LOGISTICS AGENCY,Supply of Improved Hot Weather Combat Uniform female coats and trousers.,"Defense Logistics Agency Troop Support, Philadelphia, Pennsylvania",2026-08-05,2026-08-05,1,0,41363742,41363742,,true,2026-09-02 18:11:08
b7a3b1bbdad78708,FA8903-26-D-0017,Pure Sky Project Solutions LLC,,AIR FORCE,"Roofing, repair, and replacement services for low-slope, steep-slope, and metal roofing systems at Air Force installations.","772nd Enterprise Sourcing Squadron, Joint Base San Antonio–Lackland, Texas",2026-07-31,2026-07-31,1,0,450000000,450000000,,true,2026-09-02 18:11:08
679e42e43abe5422,HQ003426DE017,QCM Inc.,,OTHER,"Preventative maintenance, predictive maintenance, and corrective maintenance at the Pentagon heating and refrigeration plant.","Washington Headquarters Services, Arlington, Virginia",2026-08-18,2026-08-18,1,0,32562887,32562887,,true,2026-09-02 18:11:08
e0b991c49b25757c,W91248-26-D-A023,"Raymond Pond Federal Solutions JV LLC,*",,ARMY,Architect engineering design services for the planning and design of facilities and infrastructure for construction projects.,"Army 419th Contracting Support Brigade, Fort Campbell, Kentucky",2026-07-20,2026-07-20,1,0,249500000,249500000,,true,2026-09-02 18:11:08
eae929dd70ee5b49,W9128F-26-D-A043,"Reliable Contracting Group LLC,*",,ARMY,"Design-build and design-bid-build construction services in support of the Petroleum, Oil, and Lubricants Mandatory Center of Expertise.","U.S. Army Corps of Engineers, Omaha, Nebraska",2026-08-06,2026-08-06,1,0,699000000,699000000,,true,2026-09-02 18:11:08
d922d39743546f82,W911QX-26-D-A011,"Resilient Energy and Infrastructure LLC,*",,ARMY,"Rapid deployment hybrid microgrid systems and modular energy storage systems for autonomous, cybersecure and resilient power for expeditionary operations under Small Business Innovation Research Phase III program.","Army Contracting Command, Aberdeen Proving Ground, Maryland",2026-08-28,2026-08-28,1,0,49060000,49060000,,true,2026-09-02 18:11:08
0929bcf05336a00a,N66604-26-C-0186,Saab Inc.,SAAB-B,NAVY,Procurement of four MK66 Heavyweight Undersea Training Targets (AUV62-AT).,"Naval Undersea Warfare Center Division Newport, Newport, Rhode Island",2026-06-29,2026-06-29,1,0,23190271,23190271,,true,2026-09-02 18:11:08
f5f56c11aa52c4af,W50S8H-26-D-A025,"Serviam Construction LLC,*",,ARMY,"Maintenance, repair, and construction services at various locations.","U.S. Property and Fiscal Office, New York",2026-06-29,2026-06-29,1,0,45000000,45000000,,true,2026-09-02 18:11:08
9e7c60db6e16298a,W911RQ-26-C-A016,Siemens Government Technologies,,ARMY,"Secure, government-controlled, and highly flexible advanced manufacturing capability, including initial production capability for electric motor stator assemblies for unmanned aircraft systems.","Army Contracting Command, Detroit Arsenal, Michigan",2026-07-23,2026-07-23,1,0,79988134,79988134,,true,2026-09-02 18:11:08
56cfc35f3ec4bd10,FA8903-26-D-0034,Spectrum Builders & Renovations Inc.,,AIR FORCE,"Roofing, repair, and replacement services including low-slope, steep-slope, and metal roofing system work.","772nd Enterprise Sourcing Squadron, Joint Base San Antonio–Lackland, Texas",2026-06-29,2026-06-29,1,0,450000000,450000000,,true,2026-09-02 18:11:08
04397f9a8803a31d,FA8121-26-D-B002,Standard Aero (San Antonio) Inc.,SARO,AIR FORCE,Repair and overhaul of non-commercial aircraft parts for T56 engines used on C-130 aircraft.,"Air Force Sustainment Center, Tinker Air Force Base, Oklahoma",2026-07-23,2026-07-23,1,0,343201556,343201556,,true,2026-09-02 18:11:08
0789a308e374dd89,W51AA1-26-D-A037,Structural Engineering Group Inc.,,ARMY,"Maintenance, repair, and construction services in support of Tobyhanna Army Depot under indefinite-delivery/indefinite-quantity multiple award task order contract.","Army Contracting Command, Aberdeen Proving Ground, Tobyhanna, Pennsylvania",2026-06-23,2026-06-23,1,0,200000000,200000000,,true,2026-09-02 18:11:08
882e0b739d0de55e,W911NF-26-D-A014,"System Innovation LLC,*",,ARMY,"Establish and strengthen networks connecting the United States Department of War, United States Army Combat Capabilities Development Command Army Research Laboratory, and government partners with academia, industry, and other government agencies through science and technology education outreach initiatives.","U.S. Army Contracting Command, Aberdeen Proving Ground, Maryland",2026-06-26,2026-06-26,1,0,49000000,49000000,,true,2026-09-02 18:11:08
7324aa3d04c28582,W912EP-26-C-A017,The Dutra Group,,ARMY,Maintenance dredging.,"U.S. Army Corps of Engineers, Jacksonville, Florida",2026-07-21,2026-07-21,1,0,15562850,15562850,21582270,true,2026-09-02 18:11:08
8487965bb9caf3f4,FA8656-20-D-0005,The John Hopkins University Applied Physics Laboratory LLC,,AIR FORCE,"Air warfare systems advanced development, test and evaluation.","Air Force Life Cycle Management Center Agile Weapons, Eglin Air Force Base, Florida",2026-07-24,2026-07-24,1,1,,62500000,312500000,false,2026-09-02 18:11:08
f8413673db080ea2,N0001426C2217,The University of Connecticut (UConn),,NAVY,"Applied research to advance undersea vehicle technologies addressing acoustics, sensors, signal processing, materials, structures, human factors, propulsion, systems engineering, and underwater energy systems.","Office of Naval Research, Arlington, Virginia",2026-08-18,2026-08-18,1,0,13617790,13617790,13617790,true,2026-09-02 18:11:08
03b545274f515100,HTC71124DW020/P0007,Tote Maritime Alaska LLC,,OTHER,"International ocean and intermodal, time definite, port-to-port, and door-to-door transportation services for containerized and breakbulk cargo under the Universal Services Contract-10 program.","The U.S. Transportation Command, Directorate of Acquisition, Scott Air Force Base, Illinois",2026-07-15,2026-07-15,1,0,800000000,800000000,2325000000,true,2026-09-02 18:11:08
da7fc682ebe541e5,SPE300-21-D-3319,US Foods Inc.,USFD,DEFENSE LOGISTICS AGENCY,Food supply contract with additional 364 days extending the period of performance.,"Defense Logistics Agency Troop Support, Philadelphia, Pennsylvania",2026-07-01,2026-07-01,1,1,,43585769,,false,2026-09-02 18:11:08
209673cd9ded1cfb,FA9453-26-C-X021,University of New Mexico,,AIR FORCE,"Nuclear Systems Development, Nuclear Systems Integration, Nuclear System Flight Testing and Evaluation, and Nuclear Command, Control, and Communication.","Air Force Research Laboratory, Kirtland Air Force Base, New Mexico",2026-08-24,2026-08-24,1,0,27408016,27408016,,true,2026-09-02 18:11:08
4764d27f63c33808,W91278-24-C-0038,Valiant Government Services LLC,,ARMY,Operations and maintenance for medical research facilities and their support facilities at Army Medical Research and Development Command locations.,"U.S. Army Corps of Engineers, Mobile, Alabama",2026-07-15,2026-07-15,1,1,,22664512,49703537,false,2026-09-02 18:11:08
7f88331ebde075bb,N44255-21-D-5009,Western Marine Construction Inc.,,NAVY,"New construction, repair, alteration, renovation, demolition, dredging, and related construction services for marine waterfront facilities and supporting infrastructure within NAVFAC Northwest area of responsibility.","NAVFAC Northwest, Silverdale, Washington",2026-08-07,2026-08-07,1,1,,54000000,380000000,false,2026-09-02 18:11:08
a951a4bf9cf6a326,W91238-26-D-A003,"Wildscape Restoration Inc.,*",,ARMY,Mitigation and vegetation clearing efforts within the Sacramento District Civil Works Area of Responsibility.,"U.S. Army Corps of Engineers, Sacramento, California",2026-06-25,2026-06-25,1,0,99000000,99000000,,true,2026-09-02 18:11:08
2cb8fc3019395995,FA8630-26-C-B004,Booz Allen Hamilton Inc.,BAH,AIR FORCE,"Program management, end-use monitoring, technology security support, food services support, and facilities management technical security team support services.","Air Force Life Cycle Management Center, Air Force Security Assistance and Cooperation Directorate, Wright-Patterson Air Force Base, Ohio",2026-07-16,2026-07-16,1,0,23536582,23536582,,true,2026-09-02 18:11:08
c31d8be3b17d7de7,W91QEY-26-9-A-001,Conti Federal Services LLC,,ARMY,Perform modernization work for facilities at Joint Base Lewis-McChord.,"Army Field Directorate Office, Fort Eustis, Virginia",2026-07-07,2026-07-07,1,0,169105820,169105820,208906534,true,2026-09-02 18:11:08
d66dc09a7dca0bab,W911QX-26-D-A006,"Hardwire LLC,*",,ARMY,Advanced processing of metallic armor under Small Business Innovative Research Phase III.,"Army Contracting Command, Aberdeen Proving Ground, Maryland",2026-08-24,2026-08-24,1,0,99000000,99000000,,true,2026-09-02 18:11:08
457224439822c124,N00024-26-C-5102,Lockheed Martin Corporation,LMT,NAVY,"Critical initial efforts for long-lead material procurement, early engineering supports, and test site establishment in support of the Spain F-100 mid-life upgrade program for the Spanish Navy Alvaro de Bazan-class frigates.","Naval Sea Systems Command, Washington, D.C.",2026-06-30,2026-06-30,1,0,103900000,103900000,,true,2026-09-02 18:11:08
f5ad1205354cac9f,W58RGZ-26-F-A009,Rockwell Collins Inc.,RTX,ARMY,"Provide command, control and communications integration, modification, maintenance, enhancement and engineering support for the Common Avionics Architecture System 10.3 software for the evolving fleet.","Army Contracting Command, Redstone Arsenal, Alabama",2026-08-31,2026-08-31,1,0,38916896,38916896,55146864,true,2026-09-02 18:11:08
70b3157df5e0b3d7,W519TC-25-C-A062,Accenture Federal Services LLC,ACN,ARMY,"Commercial-managed service solution to automate cloud-onboarding, governance, and financial operations.","Army Contracting Command, Rock Island, Illinois",2026-08-19,2026-08-19,1,0,13578638,13578638,,true,2026-09-02 18:11:08
7dce2b8be50eb336,HT003826DE010,Leidos Inc.,LDOS,OTHER,"All services and materials necessary to support the on-demand deployment of products within the Program Executive Office, Defense Healthcare Management Systems portfolio and related supporting components.","The Defense Health Agency Contracting Office, Arlington, Virginia",2026-07-30,2026-07-30,1,0,300000000,300000000,,true,2026-09-02 18:11:08
09605117b4944a50,N00024-24-C-6400,Northrop Grumman Systems Corp.,NOC,NAVY,"Procurement of Joint Counter Radio-Controlled Improvised Explosive Device Electronic Warfare Increment One Block One systems, retrofit kits and spares, including engineering support services and other direct costs.","The Portfolio Acquisition Executive Maritime, Washington, D.C.",2026-08-07,2026-08-07,1,1,,46089540,,false,2026-09-02 18:11:08
85c6ff9d19064d6f,FA8750-23-F-0501,Northrop Grumman Systems Corp.,NOC,AIR FORCE,"InSITE software and hardware prototypes, InSITE capability procurement, fielding and installation with support, and InSITE engineering services.","The Air Force Research Laboratory, Computing, Communication, and Information Systems Contracting Branch, Rome, New York",2026-08-27,2026-08-27,1,1,,71927435,452936693,false,2026-09-02 18:11:08
0d105464233910a6,N0001926D1007,The Boeing Co.,BA,NAVY,Procurement of P-8A Engine Build-Up kits and Quick Engine Change kits for Navy and Foreign Military Sales customers.,"Naval Air Systems Command, Patuxent River, Maryland",2026-08-20,2026-08-20,1,0,156201219,156201219,,true,2026-09-02 18:11:08
e2a715dcd9e7153a,W91238-26-D-A005,"A3 Pro West Inc.,*",,ARMY,Mitigation and vegetation clearing efforts within the Sacramento District Civil Works Area of Responsibility.,"U.S. Army Corps of Engineers, Sacramento, California",2026-06-25,2026-06-25,1,0,99000000,99000000,,true,2026-09-02 18:11:08
001b299df068109e,W912QR-26-D-A044,"AAECON General Contracting LLC,*",,ARMY,Design-bid-build construction services.,"U.S. Army Corps of Engineers, Louisville, Kentucky",2026-08-31,2026-08-31,1,0,160000000,160000000,,true,2026-09-02 18:11:08
86fcf10bfa5eb3d4,SPE4AX-26-D-0008,ASRC Federal Facilities Logistics,,DEFENSE LOGISTICS AGENCY,Industrial product support.,"Defense Logistics Agency Weapons Support, Richmond, Virginia",2026-06-25,2026-06-25,1,0,1525000000,1525000000,,true,2026-09-02 18:11:08
9fe733d6bd8f0d5a,W52P1J-21-C-0025,Accenture Federal Services,ACN,ARMY,Six-month extension of contract for the Enterprise Task Management Software Solution.,"Army Contracting Command, Rock Island Arsenal, Illinois",2026-08-13,2026-08-13,1,0,24251590,24251590,,true,2026-09-02 18:11:08
3e56e53a22015e4f,N39430-26-D-4004,"Appledore Marine Engineering,* LLC",,NAVY,Architect-engineering services for routine inspection of waterfront facilities.,"Naval Facilities Engineering and Expeditionary Warfare Center, Port Hueneme, California",2026-08-10,2026-08-10,1,0,,,,true,2026-09-02 18:11:08
3e15c0055f742bf3,N0001425C1506,Attalon Inc.,,NAVY,"Development of pulsed fiber lasers for remote sensing and illumination, and development of a 400 kW directed-energy subsystem by integrating a 50 kW laser with beam-control assembly (SONGBOW effort).","Office of Naval Research, Arlington, Virginia",2026-07-27,2026-07-27,1,1,,17100450,,false,2026-09-02 18:11:08
d6d587c1742ab6fb,FA2489-26-F-B007,Aventis LLC,,AIR FORCE,"Technical and management advisory services for aerospace research, development, and test and evaluation activities.","The Air Force Test Center, Eglin AFB, Florida",2026-07-20,2026-07-20,1,0,1877228878,1877228878,,true,2026-09-02 18:11:08
a2dd6cba341cb646,N0002426C4415,BAE Systems - Jacksonville Ship Repair LLC,BA,NAVY,"Maintenance, modernization and repair of USS Wichita (LCS 13) fiscal 2026 docking selected restricted availability.","Naval Sea Systems Command, Washington, D.C.",2026-07-02,2026-07-02,1,0,49339702,49339702,60891843,true,2026-09-02 18:11:08
cf212ec88665c33c,N0001923C0029,BAE Systems Information and Electronic Systems Integration Inc.,BA,NAVY,Procurement of 200 Dual Band Decoy countermeasures and associated assemblies for the Navy.,"Naval Air Systems Command, Patuxent River, Maryland",2026-06-30,2026-06-30,1,1,,40942400,,false,2026-09-02 18:11:08
1045a3fc7fbb719c,FA8556-26-D-B001,"BK Manufacturing Co. Inc.,*",,AIR FORCE,Wings and fins for AIM-120X and CATM-120X series Advanced Medium-Range Air-to-Air Missiles.,"Air Force Life Cycle Management Center, Robins Air Force Base, Georgia",2026-08-28,2026-08-28,1,0,28000000,28000000,,true,2026-09-02 18:11:08
c43f4d52156af262,W50S8H-26-D-A012,"Benka Inc.,*",,ARMY,"Maintenance, repair, and construction services at various locations.","U.S. Property and Fiscal Office, New York",2026-06-29,2026-06-29,1,0,45000000,45000000,,true,2026-09-02 18:11:08
68eebee3f470f33b,W9127N-26-C-A031,"Big River Construction Inc.,*",,ARMY,"All plant, labor, and materials required to perform repairs to the Miller-Rice Pile Dike System.","U.S. Army Corps of Engineers, Portland, Oregon",2026-08-21,2026-08-21,1,0,18499000,18499000,,true,2026-09-02 18:11:08
bac3486630bb943d,SPE300-26-D-W009,Bimbo Bakeries USA Inc.,BMOB,DEFENSE LOGISTICS AGENCY,Fresh bread and bakery items for various federal customers.,"Defense Logistics Agency Troop Support, Philadelphia, Pennsylvania",2026-08-19,2026-08-19,1,0,26100000,26100000,,true,2026-09-02 18:11:08
7c9b80c27979dfc8,SPE1C1-26-D-B014,"Blind Industries and Services of Maryland,**",,DEFENSE LOGISTICS AGENCY,Wind jackets.,"Defense Logistics Agency Troop Support, Philadelphia, Pennsylvania",2026-08-27,2026-08-27,1,0,49267006,49267006,,true,2026-09-02 18:11:08
6cfdf7d812394769,W58RGZ-24-C-0028,The Boeing Co.,BA,ARMY,Performance-based logistics support for depot-level component repair and supply chain management for Apache airframe components.,"Army Contracting Command, Redstone Arsenal, Alabama",2026-08-14,2026-08-17,2,2,,1272220630,1128815031,false,2026-09-02 18:11:08
af543fba63127665,W5168W-26-D-A017,"C & C Contractors LLC,*",,ARMY,"Construction work including administrative, recreational, billeting, workshops, maintenance and training facilities, and general construction trades.","Army Field Directorate Office, Fort Sam Houston, Texas",2026-07-15,2026-07-15,1,0,193000000,193000000,,true,2026-09-02 18:11:08
79e1eb21edfd20bb,FA8903-26-D-0026,CYE Enterprises Inc.,,AIR FORCE,"Roofing, repair, and replacement services including low-slope, steep-slope, and metal roofing system work.","772nd Enterprise Sourcing Squadron, Joint Base San Antonio–Lackland, Texas",2026-06-29,2026-06-29,1,0,450000000,450000000,,true,2026-09-02 18:11:08
691071a054a84877,FA8204-26-C-B004,Carahsoft,,AIR FORCE,"Software services for the Intercontinental Ballistic Missile (ICBM) enterprise, identifying gaps and risk assessments in the ICBM industrial base and supply chains.","Air Force Nuclear Weapons Center, Hill AFB, Utah",2026-07-27,2026-07-27,1,0,12000000,12000000,,true,2026-09-02 18:11:08
408c9e3543c265f0,FA8903-26-D-0042,Carroll's Roofing & Construction LLC,,AIR FORCE,"Roofing, repair, and replacement services for low-slope, steep-slope, and metal roofing systems at Air Force installations.","772nd Enterprise Sourcing Squadron, Joint Base San Antonio–Lackland, Texas",2026-07-31,2026-07-31,1,0,450000000,450000000,,true,2026-09-02 18:11:08
c3ebda33375d932b,W9128F-26-C-A041,Conti Federal Services LLC,,ARMY,Design-bid-build construction of B-21: 60 Row South Environmental Shelters.,"U.S. Army Corps of Engineers, Omaha, Nebraska",2026-06-26,2026-06-26,1,0,43987788,43987788,,true,2026-09-02 18:11:08
07a6223a0cfbd436,W912HY-26-D-A023,Crosby Dredging LLC,,ARMY,Pipeline dredging projects within the U.S. Army Corps of Engineers Galveston District boundary.,"U.S. Army Corps of Engineers, Galveston, Texas",2026-08-03,2026-08-03,1,0,95000000,95000000,,true,2026-09-02 18:11:08
28c475f59d3805a6,SPE603‐26‐C‐5015,Crowley Energy Anchorage LLC,,DEFENSE LOGISTICS AGENCY,"Contractor-owned, contractor-operated fuel storage services in the Port of Anchorage, Alaska.","Defense Logistics Agency Energy, Fort Belvoir, Virginia",2026-07-08,2026-07-08,1,0,109427004,109427004,,true,2026-09-02 18:11:08
f934ee68e2bd0f9f,W9128F-26-D-A026,"EA Engineering, Science and Technology Inc. PBC,*",,ARMY,Environmental remediation services under a multi-award indefinite-delivery contract.,"U.S. Army Corps of Engineers, Omaha, Nebraska",2026-07-10,2026-07-10,1,0,249000000,249000000,,true,2026-09-02 18:11:08
7b1719ddc5258676,N39430-26-D-4003,"Engineering Operations LLC,*",,NAVY,Architect-engineering services for routine inspection of waterfront facilities.,"Naval Facilities Engineering and Expeditionary Warfare Center, Port Hueneme, California",2026-08-10,2026-08-10,1,0,,,,true,2026-09-02 18:11:08
af207342f886db79,HTC71124DW007/P0006,Foss International LLC,,OTHER,"International ocean and intermodal, time definite, port-to-port, and door-to-door transportation services for containerized and breakbulk cargo under the Universal Services Contract-10 program.","The U.S. Transportation Command, Directorate of Acquisition, Scott Air Force Base, Illinois",2026-07-15,2026-07-15,1,0,800000000,800000000,2325000000,true,2026-09-02 18:11:08
6f6b3682ac7a5262,FA8250-26-D-B007,G&S Test Solutions LLC,,AIR FORCE,Repair services for the 415th Supply Chain Management Squadron.,"The Air Force Sustainment Center, Hill Air Force Base, Utah",2026-07-30,2026-07-30,1,0,300000000,300000000,,true,2026-09-02 18:11:08
cd9e76d65f99fde5,W91CRB-26-D-A012,"ITC Defense Corp,*",,ARMY,Programmatic support services.,"U.S. Army Contracting Command, Aberdeen Proving Ground, Maryland",2026-06-26,2026-06-26,1,0,72259716,72259716,,true,2026-09-02 18:11:08
2ad86069df67e143,W9124D-26-D-A014,InfoCAL JV LLC,,ARMY,"Transition Assistance Program execution, managing participant throughput and delivering curriculum and services to ensure eligible service members meet mandated career readiness standards.","Army Field Directorate Office, Fort Sam Houston, Texas",2026-08-25,2026-08-25,1,0,23562115,23562115,79665638,true,2026-09-02 18:11:08
f282290a8947b07b,FA8819-26-C-B009,K2 Space,,AIR FORCE,"Procuring, integrating, launching, and operating two Enterprise Space Terminals on two separate K2 space buses as hosted payloads.","The Space Based Sensing and Targeting Directorate, Space Systems Command, Los Angeles Air Force Base, California",2026-07-31,2026-07-31,1,0,22947034,22947034,,true,2026-09-02 18:11:08
51dfd9b04ecdcca9,W31P4Q-26-F-0001,Lockheed Martin,LMT,ARMY,"Advanced Capability-3 Software Task, Year Nine.","Army Contracting Command, Redstone Arsenal, Alabama",2026-07-01,2026-07-01,1,0,35820000,35820000,,true,2026-09-02 18:11:08
7ef2fafdb1b8619c,FA8525-26-D-B002,Lockheed Martin Aeronautics Co.,LMT,AIR FORCE,"Software sustainment services for the C-5 Galaxy, including software updates and maintenance, supporting certification artifacts, systems integration laboratory maintenance, engineering and technical support, and software engineering support services.","The C-5 Contracting Branch, Robins Air Force Base, Georgia",2026-07-06,2026-07-06,1,0,142910785,142910785,,true,2026-09-02 18:11:08
e0d6f899f37518bd,W31P4Q-26-F-0114,Lockheed Martin Missile and Fire Control,LMT,ARMY,"Development, fabrication and testing of improvements to prototype air and missile defense systems.","Army Contracting Command, Redstone Arsenal, Alabama",2026-07-01,2026-07-01,1,0,347500000,347500000,,true,2026-09-02 18:11:08
28bca4244e1cbc6d,W15QKN-26-F-A236,Lockheed Martin Sippican Inc.,LMT,ARMY,Production of Stinger missile warheads and fuzes.,,2026-07-30,2026-07-30,1,0,19791630,19791630,,true,2026-09-02 18:11:08
95d97e4b03e20d96,N6600126R0110,Maximus Federal Services Inc.,MMS,NAVY,"Operational exercise design and construction, operations and requirements analysis, concept formulation and development, feasibility demonstrations, and operational and technical support including systems engineering, requirements verification and validation, software and hardware design, systems integration, test and evaluation, and DevSecOps methodologies.","Naval Information Warfare Center Pacific, San Diego, California",2026-08-13,2026-08-13,1,0,278000000,278000000,400000000,true,2026-09-02 18:11:08
c7e71c4e8bb796b6,SPE1C1-26-D-N021,"Mozaic Chapter NYSARC Inc.,**",,DEFENSE LOGISTICS AGENCY,Black fleece cap.,"Defense Logistics Agency Troop Support, Philadelphia, Pennsylvania",2026-08-21,2026-08-26,2,0,9860808,19721616,,true,2026-09-02 18:11:08
b55b8a67220dc4f5,M68754-26-D-0136,"Nemean Solutions LLC,*",,NAVY,"Equipment specialist support services for the Program Manager, Intelligence and Cyberspace Operations.","Portfolio Acquisition Executive-Marine Corps, Quantico, Virginia",2026-08-19,2026-08-19,1,0,10000000,10000000,,true,2026-09-02 18:11:08
8441cbb0d7c72fd1,N6274226D1805,Pacific Consulting Services Inc.,,NAVY,Cultural resource technical services including archaeology monitoring and data recovery.,"NAVFAC Pacific, Pearl Harbor, Hawaii",2026-08-20,2026-08-20,1,0,70000000,70000000,,true,2026-09-02 18:11:08
fdf203440e211fb7,N39040-26-C-3065,Patriot Global Lodging LLC,,NAVY,Lodging services to support project personnel temporarily relocating to the San Diego area to support a submarine overhaul.,"Portsmouth Naval Shipyard, Kittery, Maine",2026-07-09,2026-07-09,1,0,9046496,9046496,,true,2026-09-02 18:11:08
3c33f69dbd495df2,N39430-26-D-2018,Pond & Co.,,NAVY,"Provide petroleum, oil and lubricants engineering and design services for systems and supporting facilities at various Navy and Marine Corps installations worldwide.","Naval Facilities Engineering and Expeditionary Warfare Center, Port Hueneme, California",2026-08-31,2026-08-31,1,0,145000000,145000000,,true,2026-09-02 18:11:08
a220b592d10940f2,N0016426CMP04,"Quantum Technology Sciences LLC,*",,NAVY,Procurement of Seismic Acoustic Detection and Ranging Underwater System.,"Naval Surface Warfare Center, Crane Division, Crane, Indiana",2026-06-29,2026-06-29,1,0,10843003,10843003,13179054,true,2026-09-02 18:11:08
aad22e21839fb94c,N00024-22-C-5500,Raytheon Missiles and Defense,RTX,NAVY,Hardware production of the AN/SPY-6(V) Family of Radars and associated hardware.,"Naval Sea Systems Command, Washington, D.C.",2026-07-20,2026-07-20,1,1,,1809613484,3393637335,false,2026-09-02 18:11:08
9c324b7674b5d85e,W50S8H-26-D-A023,"Rodriguez Construction Group Inc.,*",,ARMY,"Maintenance, repair, and construction services at various locations.","U.S. Property and Fiscal Office, New York",2026-06-29,2026-06-29,1,0,45000000,45000000,,true,2026-09-02 18:11:08
f2e40e0355c138ff,FA822826-C-0007,Shipcom Federal Solutions LLC,,AIR FORCE,Eight artificial intelligence test program sets in strict accordance with the performance work statement.,"Air Force Sustainment Center, Hill AFB, Utah",2026-08-06,2026-08-06,1,0,9287035,9287035,,true,2026-09-02 18:11:08
81bd0cf14e7ff9b7,FA8109-26-D-B023,"Silver Wings Aerospace, Inc., doing business as Silver Wings Aerospace Inc.",,AIR FORCE,Exchange or repair of commercial and non-commercial aircraft parts for the KC-46 aircraft weapon system.,"Air Force Sustainment Center, Materiel Support Contracting Division, Strategic Contracting Section, Tinker Air Force Base, Oklahoma",2026-06-29,2026-06-29,1,0,470978031,470978031,,true,2026-09-02 18:11:08
f131926bb148e55a,FA853226DB026,TLD,,AIR FORCE,Next generation aerospace and ground equipment to modernize and source aerospace and ground equipment.,"Air Force Material Command Air Force Life Cycle Management Center, Support Equipment and Vehicles, Robins Air Force Base, Warner Robins, Georgia",2026-08-17,2026-08-17,1,0,920000000,920000000,,true,2026-09-02 18:11:08
2164679c704c98f8,W912QR-26-D-A050,"Tri Coast-Pac Tech JV 2,*",,ARMY,Design-bid-build construction services.,"U.S. Army Corps of Engineers, Louisville, Kentucky",2026-08-31,2026-08-31,1,0,160000000,160000000,,true,2026-09-02 18:11:08
bb6acfc1949b7824,N44255-26-D-1503,Triton Marine Construction Corp.,,NAVY,"New construction, renovation, alteration, demolition, and repair work for marine piers and facilities at various locations within the Naval Facilities Engineering Systems Command Northwest area of operations.","Naval Facilities Engineering Systems Command Northwest, Silverdale, Washington",2026-07-30,2026-07-30,1,0,700000000,700000000,,true,2026-09-02 18:11:08
0781f47a7acb4364,FA8121-26-D-B003,Turbopower LLC,,AIR FORCE,Repair and overhaul of non-commercial aircraft parts for T56 engines used on C-130 aircraft.,"Air Force Sustainment Center, Tinker Air Force Base, Oklahoma",2026-07-23,2026-07-23,1,0,343201556,343201556,,true,2026-09-02 18:11:08
c93f345b5fa03473,W9126G-26-D-A048,Universal Field Services Inc.,,ARMY,"Professional real estate negotiation services for properties located within Texas, Arizona, California, Louisiana, and New Mexico.","U.S. Army Corps of Engineers, Fort Worth, Texas",2026-07-02,2026-07-02,1,0,99000000,99000000,99000000,true,2026-09-02 18:11:08
5980eec862649768,FA2330-26-C-B008,VSE Tek,,AIR FORCE,"Expert systems integration, cybersecurity, software development, and policy support to update weather data systems for climatology quick reaction capabilities.","Air Force Life Cycle Management Center, Electronic Systems Directorate Contracting, Hanscom Air Force Base, Massachusetts",2026-06-26,2026-06-26,1,0,9909176,9909176,,true,2026-09-02 18:11:08
a5cd30586b041930,FA9453-26-D-X007,Vantage Analytical LLC,,AIR FORCE,"Space systems and hardware integration for novel experiments, including research, engineering, and technical management for space technology analysis, development, integration, experimentation, demonstration, and evaluation.","The Air Force Research Laboratory, Kirtland AFB, New Mexico",2026-07-08,2026-07-08,1,0,499000000,499000000,,true,2026-09-02 18:11:08
6eb0bb6171b68453,FA255326DB015,York Space Systems,,AIR FORCE,"Support to space and ground-based engineering activities to enhance test, evaluation, and training operations for the National Space Test and Training Complex Innovative Technology and Engineering - Space Test and Range Capability Development.","The Space Systems Command, Operational Test and Training Infrastructure, Colorado Springs, Colorado",2026-07-30,2026-07-30,1,0,981000000,981000000,,true,2026-09-02 18:11:08
80663ea47765a8c0,W912CH-26-D-0059,Elbit America Inc.,ESLT,ARMY,Repair services and materials for integrated helmet and display sight system components for AH-64D and AH-64E Apache attack helicopters.,"Army Contracting Command, Detroit Arsenal, Michigan",2026-08-27,2026-08-27,1,0,34120000,34120000,,true,2026-09-02 18:11:08
9deed25e526cec94,N0042125C1001,KBR Wyle Services LLC,,NAVY,"Provide continued program management, engineering, financial and logistics support for the F/A-18 air vehicle, subsystems, armament, engine and airborne weapons for Navy and Foreign Military Sales customers.","Naval Air Systems Command, Patuxent River, Maryland",2026-08-31,2026-08-31,1,1,,25162568,,false,2026-09-02 18:11:08
